               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 144,            0.023011,           0.0083513,                   0,             0.42415,                 0.2,             0.26093,             0.13841,            0.056505,            0.039711,                   0,            0.005211,            0.005211,            0.005211
                 145,            0.026676,            0.010506,                   0,             0.31556,                 0.3,             0.25765,            0.081265,            0.057609,            0.038761,                   0,           0.0051829,           0.0051829,           0.0051829
                 146,            0.024944,           0.0081157,                   0,             0.24898,                 0.3,             0.27789,             0.14871,            0.053749,            0.039093,                   0,           0.0051547,           0.0051547,           0.0051547
                 147,            0.026067,           0.0079035,                   0,             0.15919,                 0.3,             0.26823,             0.12222,            0.054012,            0.037147,                   0,           0.0051265,           0.0051265,           0.0051265
                 148,            0.027869,           0.0090755,                   0,             0.17882,                 0.2,             0.22476,             0.12065,            0.052261,            0.038756,                   0,           0.0050983,           0.0050983,           0.0050983
                 149,            0.025287,           0.0078258,                   0,             0.36405,                 0.3,             0.29491,             0.10972,            0.051782,            0.037402,                   0,           0.0050702,           0.0050702,           0.0050702
                 150,            0.026735,            0.010431,                   0,             0.23266,             0.48573,             0.23755,             0.11548,             0.05379,             0.03213,                   0,            0.005042,            0.005042,            0.005042
                 151,            0.023012,           0.0078176,                   0,             0.19055,                 0.4,             0.22696,            0.087254,            0.061432,             0.02952,                   0,           0.0050138,           0.0050138,           0.0050138
                 152,            0.025678,           0.0074575,                   0,             0.28814,                 0.4,             0.23604,             0.11042,            0.061038,            0.028762,                   0,           0.0049856,           0.0049856,           0.0049856
                 153,            0.023867,           0.0088003,                   0,             0.20431,                 0.4,             0.22905,            0.074183,            0.065581,            0.027797,                   0,           0.0049575,           0.0049575,           0.0049575
                 154,            0.022695,           0.0079087,                   0,             0.24231,                 0.3,             0.23891,             0.13626,            0.062322,            0.028902,                   0,           0.0049293,           0.0049293,           0.0049293
                 155,            0.032693,            0.013681,                   0,             0.21798,                 0.4,             0.24969,            0.087144,            0.062973,            0.030023,                   0,           0.0049011,           0.0049011,           0.0049011
                 156,            0.028688,            0.013675,                   0,             0.28475,                 0.4,             0.23935,             0.15026,             0.05425,            0.031673,                   0,           0.0048729,           0.0048729,           0.0048729
                 157,            0.029431,            0.010243,                   0,             0.44229,                 0.3,             0.28825,             0.10697,            0.059816,            0.030884,                   0,           0.0048448,           0.0048448,           0.0048448
                 158,            0.037131,            0.016752,                   0,             0.41293,                 0.5,             0.33705,             0.18589,            0.054473,            0.031102,                   0,           0.0048166,           0.0048166,           0.0048166
                 159,            0.023531,           0.0069789,                   0,             0.43423,                 0.5,             0.39039,             0.11913,            0.059401,            0.032254,                   0,           0.0047884,           0.0047884,           0.0047884
                 160,            0.025716,             0.00981,                   0,              0.8986,                 0.3,             0.43448,             0.20722,            0.053727,             0.03406,                   0,           0.0047602,           0.0047602,           0.0047602
                 161,            0.036511,            0.013862,                   0,                   1,              0.3837,              0.4585,             0.15004,            0.054926,              0.0342,                   0,           0.0047321,           0.0047321,           0.0047321
                 162,            0.031048,           0.0076164,                   0,                   1,             0.38083,             0.47309,             0.21977,            0.051458,            0.033717,                   0,           0.0047039,           0.0047039,           0.0047039
                 163,            0.029922,            0.012667,                   0,                   1,             0.38784,              0.4882,             0.19066,            0.050852,            0.033806,                   0,           0.0046757,           0.0046757,           0.0046757
                 164,            0.028485,           0.0093837,                   0,             0.78697,             0.37394,             0.48717,              0.2229,            0.050745,            0.032353,                   0,           0.0046475,           0.0046475,           0.0046475
                 165,             0.02989,            0.013817,                   0,              0.4011,                 0.5,             0.42194,             0.17056,            0.051868,            0.032835,                   0,           0.0046194,           0.0046194,           0.0046194
                 166,            0.024529,           0.0066558,                   0,             0.41772,                 0.4,             0.38277,              0.1933,            0.050426,             0.03282,                   0,           0.0045912,           0.0045912,           0.0045912
                 167,            0.031738,           0.0084671,                   0,             0.44597,                 0.3,             0.39057,             0.12634,            0.054738,            0.033313,                   0,            0.004563,            0.004563,            0.004563
                 168,            0.036204,            0.015971,                   0,                   1,             0.29066,             0.41605,             0.23209,            0.051097,            0.033624,                   0,           0.0045348,           0.0045348,           0.0045348
                 169,             0.03233,            0.011365,                   0,                   1,             0.28945,             0.41133,             0.18174,            0.055395,            0.033686,                   0,           0.0045067,           0.0045067,           0.0045067
                 170,            0.027545,            0.008339,                   0,              0.4502,                 0.4,             0.38143,             0.21417,            0.053909,            0.033676,                   0,           0.0044785,           0.0044785,           0.0044785
                 171,            0.020267,           0.0058563,                   0,             0.45624,                 0.4,             0.34395,               0.128,            0.057039,            0.034351,                   0,           0.0044503,           0.0044503,           0.0044503
                 172,            0.025144,           0.0089267,                   0,             0.45414,                 0.4,             0.31139,             0.15592,             0.05601,            0.033795,                   0,           0.0044221,           0.0044221,           0.0044221
                 173,            0.022148,           0.0086572,                   0,             0.49059,             0.48307,             0.36846,             0.17954,            0.056881,            0.031621,                   0,            0.004394,            0.004394,            0.004394
                 174,            0.032572,           0.0076631,                   0,             0.49633,                 0.5,             0.38862,             0.18369,            0.054371,             0.03103,                   0,           0.0043658,           0.0043658,           0.0043658
                 175,            0.029283,             0.01424,                   0,             0.43609,                 0.5,             0.33941,             0.15236,            0.055595,            0.030459,                   0,           0.0043376,           0.0043376,           0.0043376
                 176,            0.019389,           0.0064849,                   0,             0.38916,                 0.4,              0.3416,             0.17065,            0.052619,            0.031107,                   0,           0.0043094,           0.0043094,           0.0043094
                 177,            0.023798,           0.0084012,                   0,             0.49899,                 0.4,             0.34225,             0.10385,             0.05675,            0.031367,                   0,           0.0042813,           0.0042813,           0.0042813
                 178,            0.022479,           0.0092842,                   0,             0.47604,                 0.4,             0.34569,             0.15107,            0.055097,             0.03159,                   0,           0.0042531,           0.0042531,           0.0042531
                 179,            0.028318,            0.014431,                   0,             0.46884,                 0.4,             0.28429,             0.10525,            0.057217,            0.031772,                   0,           0.0042249,           0.0042249,           0.0042249
                 180,            0.023531,           0.0063848,                   0,             0.36119,                 0.4,             0.29814,             0.11546,            0.054582,            0.032664,                   0,           0.0041967,           0.0041967,           0.0041967
                 181,              0.0235,           0.0074466,                   0,             0.50346,                 0.3,             0.32791,             0.12114,            0.057179,            0.033754,                   0,           0.0041686,           0.0041686,           0.0041686
                 182,            0.021652,            0.010847,                   0,             0.46962,                 0.4,             0.37062,             0.14668,            0.053187,             0.03474,                   0,           0.0041404,           0.0041404,           0.0041404
                 183,             0.02442,           0.0077231,                   0,             0.54216,                 0.4,             0.36941,             0.14473,            0.055717,            0.034138,                   0,           0.0041122,           0.0041122,           0.0041122
                 184,            0.025022,           0.0091914,                   0,             0.54093,                 0.4,             0.41909,             0.18656,            0.054706,            0.034153,                   0,            0.004084,            0.004084,            0.004084
                 185,            0.021042,           0.0096549,                   0,             0.58378,                 0.3,             0.42313,             0.18829,            0.053318,            0.034797,                   0,           0.0040559,           0.0040559,           0.0040559
                 186,            0.027005,            0.011135,                   0,             0.49646,                 0.5,             0.46554,             0.14037,            0.052383,            0.035658,                   0,           0.0040277,           0.0040277,           0.0040277
                 187,            0.046582,            0.010396,                   0,             0.91866,                 0.3,             0.49428,             0.20018,             0.04808,            0.036545,                   0,           0.0039995,           0.0039995,           0.0039995
                 188,            0.025538,            0.010654,                   0,             0.93386,                 0.3,             0.48179,             0.15235,            0.051428,            0.036748,                   0,           0.0039713,           0.0039713,           0.0039713
                 189,            0.021602,           0.0062213,                   0,             0.92355,                 0.3,             0.51156,             0.22168,            0.049401,             0.03707,                   0,           0.0039432,           0.0039432,           0.0039432
                 190,            0.026915,           0.0071487,                   0,             0.58148,             0.28148,             0.31289,             0.12869,            0.058099,            0.034885,                   0,            0.003915,            0.003915,            0.003915
                 191,            0.023553,           0.0077036,                   0,             0.60385,                 0.4,             0.41099,             0.11245,            0.058193,            0.034382,                   0,           0.0038868,           0.0038868,           0.0038868
                 192,            0.024764,            0.012741,                   0,             0.33755,                 0.2,             0.23161,             0.10003,            0.065678,            0.032643,                   0,           0.0038586,           0.0038586,           0.0038586
                 193,            0.023576,           0.0091927,                   0,              0.3192,                 0.2,             0.21745,             0.10957,            0.063673,            0.033349,                   0,           0.0038305,           0.0038305,           0.0038305
                 194,            0.020275,           0.0069662,                   0,             0.50652,                 0.3,             0.34457,             0.15692,            0.062622,            0.035342,                   0,           0.0038023,           0.0038023,           0.0038023
                 195,            0.025308,            0.009963,                   0,             0.74802,             0.29763,             0.32156,             0.10062,            0.062464,             0.03572,                   0,           0.0037741,           0.0037741,           0.0037741
                 196,             0.02455,             0.01674,                   0,             0.54372,                 0.3,             0.31476,             0.13867,             0.05779,            0.037443,                   0,            0.003746,            0.003746,            0.003746
                 197,            0.022006,            0.010319,                   0,             0.43988,             0.23988,             0.30482,             0.10287,            0.056309,            0.038465,                   0,           0.0037178,           0.0037178,           0.0037178
                 198,            0.031457,            0.012307,                   0,             0.44874,                 0.2,             0.28372,             0.13255,            0.056636,            0.039747,                   0,           0.0036896,           0.0036896,           0.0036896
                 199,            0.019263,           0.0064749,                   0,             0.37065,                 0.2,             0.27504,            0.092734,            0.055969,             0.03927,                   0,           0.0036614,           0.0036614,           0.0036614
                 200,            0.018841,           0.0076395,                   0,             0.42753,                 0.2,             0.29357,             0.13575,            0.056346,            0.039098,                   0,           0.0036333,           0.0036333,           0.0036333
                 201,            0.018543,           0.0060983,                   0,             0.60975,                 0.4,             0.34074,             0.12392,            0.053006,            0.038694,                   0,           0.0036051,           0.0036051,           0.0036051
                 202,            0.022558,           0.0093313,                   0,             0.53918,                 0.4,             0.38501,             0.18818,            0.054321,             0.03776,                   0,           0.0035769,           0.0035769,           0.0035769
                 203,            0.022503,           0.0087034,                   0,             0.69864,                 0.4,             0.38719,             0.12921,               0.052,             0.03955,                   0,           0.0035487,           0.0035487,           0.0035487
                 204,            0.021685,           0.0087602,                   0,             0.69858,                 0.3,             0.42508,             0.15789,            0.051199,            0.040219,                   0,           0.0035206,           0.0035206,           0.0035206
                 205,            0.011576,           0.0081247,                   0,             0.69892,                 0.3,             0.39581,            0.093645,            0.050895,            0.040328,                   0,           0.0034924,           0.0034924,           0.0034924
                 206,            0.023513,           0.0072641,                   0,                   1,             0.29119,             0.43319,              0.1176,            0.052373,             0.03833,                   0,           0.0034642,           0.0034642,           0.0034642
                 207,            0.017439,           0.0059577,                   0,                   1,             0.28877,             0.46533,             0.15302,            0.051637,            0.037723,                   0,            0.003436,            0.003436,            0.003436
                 208,            0.031363,           0.0089933,                   0,             0.55787,                 0.3,             0.41603,             0.14113,            0.054593,            0.038164,                   0,           0.0034079,           0.0034079,           0.0034079
                 209,             0.02081,           0.0063721,                   0,                   1,             0.28624,             0.44194,             0.12721,            0.053323,             0.03819,                   0,           0.0033797,           0.0033797,           0.0033797
                 210,            0.020343,           0.0087551,                   0,             0.53903,                 0.3,              0.3905,             0.11484,            0.054908,            0.038538,                   0,           0.0033515,           0.0033515,           0.0033515
                 211,             0.01815,           0.0090575,                   0,             0.47419,             0.36387,             0.40758,             0.13371,            0.052692,            0.038087,                   0,           0.0033233,           0.0033233,           0.0033233
                 212,            0.026802,            0.012728,                   0,                   1,             0.19858,              0.3341,             0.11491,            0.055274,            0.037402,                   0,           0.0032952,           0.0032952,           0.0032952
                 213,             0.02844,           0.0081893,                   0,              0.4576,             0.34065,             0.38806,             0.11335,            0.054357,            0.037645,                   0,            0.003267,            0.003267,            0.003267
                 214,            0.031154,            0.008733,                   0,                   1,              0.1977,             0.31529,             0.10606,            0.057565,            0.037464,                   0,           0.0032388,           0.0032388,           0.0032388
                 215,            0.031598,           0.0089709,                   0,             0.52031,                 0.3,             0.37494,             0.10885,            0.054168,            0.039078,                   0,           0.0032106,           0.0032106,           0.0032106
                 216,            0.021131,           0.0075782,                   0,             0.96602,                 0.2,             0.30427,               0.105,            0.055509,            0.039114,                   0,           0.0031825,           0.0031825,           0.0031825
                 217,            0.021168,           0.0069322,                   0,             0.67602,                 0.3,             0.39363,             0.11682,            0.053203,            0.040058,                   0,           0.0031543,           0.0031543,           0.0031543
                 218,            0.020744,           0.0074757,                   0,                   1,             0.29157,               0.417,             0.11267,            0.052788,            0.042331,                   0,           0.0031261,           0.0031261,           0.0031261
                 219,            0.018075,           0.0059863,                   0,              0.6566,             0.19396,             0.26149,            0.099072,            0.052123,            0.043753,                   0,           0.0030979,           0.0030979,           0.0030979
                 220,             0.02002,           0.0072001,                   0,                   1,             0.29195,             0.39037,              0.1127,            0.053269,            0.044583,                   0,           0.0030698,           0.0030698,           0.0030698
                 221,            0.026714,           0.0062882,                   0,             0.65707,             0.19424,             0.24774,              0.1028,              0.0526,            0.043327,                   0,           0.0030416,           0.0030416,           0.0030416
                 222,            0.021695,           0.0089716,                   0,             0.45413,             0.25413,             0.24477,            0.067525,              0.0552,             0.04286,                   0,           0.0030134,           0.0030134,           0.0030134
                 223,            0.022472,            0.010146,                   0,             0.64446,                 0.4,             0.37994,             0.10785,            0.054332,             0.04148,                   0,           0.0029852,           0.0029852,           0.0029852
                 224,            0.021013,            0.008594,                   0,             0.47706,                 0.3,             0.23417,             0.10193,            0.054013,             0.04174,                   0,           0.0029571,           0.0029571,           0.0029571
                 225,            0.020512,           0.0067588,                   0,              0.4749,                 0.3,              0.2432,            0.098639,            0.054631,             0.04121,                   0,           0.0029289,           0.0029289,           0.0029289
                 226,            0.025013,               0.013,                   0,             0.46072,                 0.3,             0.23131,             0.10117,            0.051799,            0.042165,                   0,           0.0029007,           0.0029007,           0.0029007
                 227,            0.024581,           0.0056996,                   0,             0.45863,                 0.3,             0.24115,             0.10138,            0.052788,            0.041003,                   0,           0.0028725,           0.0028725,           0.0028725
                 228,            0.023966,           0.0066341,                   0,             0.48884,             0.28884,             0.24598,             0.10408,            0.051938,            0.041366,                   0,           0.0028444,           0.0028444,           0.0028444
                 229,            0.019492,           0.0077256,                   0,             0.64498,             0.36747,             0.38077,             0.12277,            0.053088,            0.039695,                   0,           0.0028162,           0.0028162,           0.0028162
                 230,            0.017622,           0.0045864,                   0,              0.5336,                 0.3,             0.35667,             0.15187,            0.049699,            0.039638,                   0,            0.002788,            0.002788,            0.002788
                 231,            0.018696,           0.0086752,                   0,             0.64543,                 0.3,             0.35123,             0.13631,            0.053733,            0.038419,                   0,           0.0027598,           0.0027598,           0.0027598
                 232,            0.027958,           0.0065251,                   0,             0.63338,                 0.3,               0.364,             0.14831,            0.053181,            0.036763,                   0,           0.0027317,           0.0027317,           0.0027317
                 233,            0.028974,           0.0066666,                   0,             0.51878,                 0.3,             0.31276,             0.13358,            0.056728,            0.035881,                   0,           0.0027035,           0.0027035,           0.0027035
                 234,            0.022013,           0.0073425,                   0,             0.58283,                 0.3,             0.37836,             0.14529,            0.054692,            0.036239,                   0,           0.0026753,           0.0026753,           0.0026753
                 235,            0.038531,           0.0068777,                   0,             0.65145,                 0.3,             0.40166,             0.16829,            0.057296,            0.035746,                   0,           0.0026471,           0.0026471,           0.0026471
                 236,            0.015283,            0.004591,                   0,             0.52078,                 0.3,             0.40142,             0.15124,            0.055953,            0.035191,                   0,            0.002619,            0.002619,            0.002619
                 237,            0.015575,           0.0085354,                   0,             0.74229,             0.29075,             0.39165,             0.16618,            0.056293,            0.034428,                   0,           0.0025908,           0.0025908,           0.0025908
                 238,            0.020918,             0.01347,                   0,             0.44157,                 0.3,             0.43128,             0.16311,            0.056182,            0.034039,                   0,           0.0025626,           0.0025626,           0.0025626
                 239,            0.015788,           0.0053028,                   0,             0.47584,                 0.4,             0.40093,             0.16229,            0.055355,            0.033546,                   0,           0.0025344,           0.0025344,           0.0025344
                 240,             0.02074,           0.0068849,                   0,             0.53065,                 0.4,             0.40137,             0.15479,            0.057866,             0.03311,                   0,           0.0025063,           0.0025063,           0.0025063
                 241,            0.021534,            0.007134,                   0,             0.54569,                 0.4,             0.43678,             0.18127,            0.056638,            0.033219,                   0,           0.0024781,           0.0024781,           0.0024781
                 242,            0.017873,           0.0065787,                   0,             0.54658,                 0.4,             0.40203,              0.1687,            0.057478,            0.033261,                   0,           0.0024499,           0.0024499,           0.0024499
                 243,              0.0264,           0.0073462,                   0,             0.50604,                 0.4,             0.41757,             0.19897,            0.057223,            0.032291,                   0,           0.0024217,           0.0024217,           0.0024217
                 244,            0.021502,           0.0067542,                   0,             0.56608,             0.39251,             0.41469,             0.16815,             0.05678,            0.032244,                   0,           0.0023936,           0.0023936,           0.0023936
                 245,            0.016589,           0.0068389,                   0,             0.39243,              0.3251,             0.38705,             0.16393,            0.058271,             0.03118,                   0,           0.0023654,           0.0023654,           0.0023654
                 246,            0.023126,           0.0082454,                   0,             0.39647,                 0.3,             0.37609,             0.15191,            0.057622,            0.030952,                   0,           0.0023372,           0.0023372,           0.0023372
                 247,            0.020736,           0.0091711,                   0,             0.39681,                 0.3,             0.35824,             0.17541,            0.057959,            0.031014,                   0,            0.002309,            0.002309,            0.002309
                 248,            0.020459,            0.011292,                   0,             0.40903,                 0.3,             0.35775,             0.15202,            0.059038,             0.03144,                   0,           0.0022809,           0.0022809,           0.0022809
                 249,            0.020181,           0.0088701,                   0,             0.41333,                 0.3,             0.36457,             0.16755,            0.058773,            0.031606,                   0,           0.0022527,           0.0022527,           0.0022527
                 250,             0.01447,           0.0053085,                   0,              0.4352,                 0.3,             0.33962,             0.13889,             0.05895,             0.03172,                   0,           0.0022245,           0.0022245,           0.0022245
                 251,            0.016695,           0.0064843,                   0,              0.4128,                 0.4,             0.36096,               0.182,            0.056347,            0.031995,                   0,           0.0021963,           0.0021963,           0.0021963
                 252,            0.014951,           0.0052801,                   0,             0.49011,                 0.4,             0.36935,             0.15563,            0.058768,            0.032171,                   0,           0.0021682,           0.0021682,           0.0021682
                 253,            0.014619,            0.004279,                   0,             0.32858,                 0.2,             0.38789,             0.16948,            0.057231,            0.032669,                   0,             0.00214,             0.00214,             0.00214
                 254,            0.019035,           0.0080003,                   0,              0.4176,                 0.4,             0.43174,             0.16298,            0.057478,            0.032472,                   0,           0.0021118,           0.0021118,           0.0021118
                 255,             0.02222,           0.0083546,                   0,             0.38162,             0.37244,             0.40176,             0.15791,             0.05798,            0.032841,                   0,           0.0020836,           0.0020836,           0.0020836
                 256,             0.01583,           0.0051042,                   0,             0.45677,              0.5049,             0.46837,             0.18635,            0.056358,            0.032415,                   0,           0.0020555,           0.0020555,           0.0020555
                 257,            0.028932,            0.017516,                   0,             0.43658,             0.38867,             0.35272,             0.14168,             0.05831,            0.032965,                   0,           0.0020273,           0.0020273,           0.0020273
                 258,            0.021039,            0.011068,                   0,             0.34831,             0.32246,             0.47556,             0.17758,            0.057081,            0.033245,                   0,           0.0019991,           0.0019991,           0.0019991
                 259,            0.021969,            0.009917,                   0,             0.40024,                 0.3,             0.49375,             0.17291,            0.055585,            0.035456,                   0,            0.001971,            0.001971,            0.001971
                 260,            0.015638,           0.0042178,                   0,             0.71602,                 0.3,             0.43481,              0.1824,            0.055375,             0.03654,                   0,           0.0019428,           0.0019428,           0.0019428
                 261,            0.018294,           0.0067309,                   0,             0.46938,                 0.4,             0.51014,             0.20129,            0.053227,            0.036343,                   0,           0.0019146,           0.0019146,           0.0019146
                 262,            0.014638,           0.0051397,                   0,             0.50808,                 0.4,             0.42637,             0.19805,            0.054769,            0.035689,                   0,           0.0018864,           0.0018864,           0.0018864
                 263,            0.026882,           0.0077567,                   0,             0.48542,                 0.4,             0.42015,             0.19833,            0.054963,            0.035466,                   0,           0.0018583,           0.0018583,           0.0018583
                 264,            0.015802,           0.0055718,                   0,             0.48765,                 0.4,              0.4852,             0.19067,            0.054824,            0.035653,                   0,           0.0018301,           0.0018301,           0.0018301
                 265,             0.01303,           0.0055665,                   0,             0.49543,                 0.4,             0.44405,             0.20185,            0.054943,            0.035643,                   0,           0.0018019,           0.0018019,           0.0018019
                 266,            0.027726,            0.014009,                   0,             0.49318,                 0.4,             0.51678,             0.21051,            0.054795,            0.034921,                   0,           0.0017737,           0.0017737,           0.0017737
                 267,            0.020435,           0.0052561,                   0,             0.64114,                 0.4,             0.46331,             0.19598,            0.056206,            0.034216,                   0,           0.0017456,           0.0017456,           0.0017456
                 268,             0.01885,            0.006721,                   0,             0.56016,                 0.4,             0.43508,             0.21174,            0.054885,            0.034413,                   0,           0.0017174,           0.0017174,           0.0017174
                 269,            0.014471,           0.0062547,                   0,             0.54687,                 0.4,             0.43419,             0.18967,            0.056623,             0.03393,                   0,           0.0016892,           0.0016892,           0.0016892
                 270,            0.015932,           0.0058955,                   0,             0.56466,                 0.4,             0.43182,             0.20705,            0.054897,            0.034314,                   0,            0.001661,            0.001661,            0.001661
                 271,            0.021498,            0.013277,                   0,             0.58537,                 0.4,             0.41628,             0.17903,             0.05496,            0.034921,                   0,           0.0016329,           0.0016329,           0.0016329
                 272,            0.015161,           0.0060019,                   0,             0.66468,             0.39702,             0.42427,             0.19524,            0.055807,            0.034947,                   0,           0.0016047,           0.0016047,           0.0016047
                 273,            0.024803,           0.0088974,                   0,             0.47656,                 0.4,             0.44971,             0.20291,            0.057426,            0.034558,                   0,           0.0015765,           0.0015765,           0.0015765
                 274,              0.0188,           0.0099107,                   0,             0.90579,                 0.3,             0.43964,             0.21572,            0.056693,            0.034034,                   0,           0.0015483,           0.0015483,           0.0015483
                 275,            0.016098,            0.010947,                   0,             0.64912,                 0.4,             0.44009,               0.207,            0.057262,             0.03392,                   0,           0.0015202,           0.0015202,           0.0015202
                 276,            0.020446,           0.0070636,                   0,                   1,             0.29246,              0.4382,             0.20394,            0.055625,            0.033873,                   0,            0.001492,            0.001492,            0.001492
                 277,            0.022024,           0.0075197,                   0,                   1,             0.29474,             0.43275,             0.19893,            0.056369,            0.033629,                   0,           0.0014638,           0.0014638,           0.0014638
                 278,            0.016855,           0.0087048,                   0,                   1,             0.28705,              0.4017,             0.18396,            0.056868,            0.033764,                   0,           0.0014356,           0.0014356,           0.0014356
                 279,            0.014584,           0.0053291,                   0,             0.49831,                 0.4,             0.40713,             0.17229,            0.055018,             0.03406,                   0,           0.0014075,           0.0014075,           0.0014075
                 280,            0.013057,           0.0056756,                   0,             0.48154,                 0.4,             0.42241,             0.17076,            0.056456,            0.033707,                   0,           0.0013793,           0.0013793,           0.0013793
                 281,            0.011542,           0.0047762,                   0,             0.47311,                 0.4,             0.44329,             0.19334,            0.054759,            0.033588,                   0,           0.0013511,           0.0013511,           0.0013511
                 282,            0.015621,           0.0059863,                   0,             0.58814,                 0.4,             0.40219,             0.17274,            0.055827,            0.033531,                   0,           0.0013229,           0.0013229,           0.0013229
                 283,            0.015122,            0.010435,                   0,             0.55956,                 0.4,             0.48273,              0.1991,            0.054679,            0.034169,                   0,           0.0012948,           0.0012948,           0.0012948
                 284,            0.027482,           0.0081464,                   0,             0.66664,             0.39997,             0.42014,             0.19878,            0.056074,            0.034491,                   0,           0.0012666,           0.0012666,           0.0012666
                 285,            0.015853,            0.007695,                   0,             0.64659,                 0.4,              0.4611,             0.20443,            0.056019,            0.035113,                   0,           0.0012384,           0.0012384,           0.0012384
                 286,            0.014794,            0.006693,                   0,             0.59674,             0.29674,             0.42518,             0.18634,            0.056737,            0.035269,                   0,           0.0012102,           0.0012102,           0.0012102
                 287,            0.018078,           0.0065681,                   0,             0.66058,                 0.4,             0.43465,             0.18898,            0.056886,            0.035155,                   0,           0.0011821,           0.0011821,           0.0011821
                 288,            0.012602,           0.0052034,                   0,             0.57039,             0.39855,             0.42747,             0.18398,            0.058203,            0.035222,                   0,           0.0011539,           0.0011539,           0.0011539
                 289,            0.012414,            0.007598,                   0,             0.56431,                 0.4,             0.42723,             0.17743,            0.056731,            0.035861,                   0,           0.0011257,           0.0011257,           0.0011257
